huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude
02060004,454715,bay736,twqm,trib,mddnr,mddnr,wt6.1,2019-01-15t00:00:00,10:08:00,6.2,NA,NA,0.5,s,d,s1,chla,NA,19.01,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,454715,bay736,twqm,trib,mddnr,mddnr,wt6.1,2019-01-15t00:00:00,10:08:00,6.2,NA,NA,5.2,b,d,s1,chla,NA,11.75,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,454716,bay736,twqm,trib,mddnr,mddnr,wt7.1,2019-01-15t00:00:00,10:57:00,9.4,NA,NA,8.4,b,d,s1,chla,NA,12.82,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,454716,bay736,twqm,trib,mddnr,mddnr,wt7.1,2019-01-15t00:00:00,10:57:00,9.4,NA,NA,0.5,s,d,s1,chla,NA,19.01,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,454717,bay736,twqm,trib,mddnr,mddnr,wt8.1,2019-01-15t00:00:00,12:14:00,7.5,NA,NA,0.5,s,d,s1,chla,NA,18.37,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,454718,bay736,twqm,trib,mddnr,mddnr,wt8.2,2019-01-15t00:00:00,11:35:00,3.3,NA,NA,0.5,s,d,s1,chla,NA,22.86,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,454717,bay736,twqm,trib,mddnr,mddnr,wt8.1,2019-01-15t00:00:00,12:14:00,7.5,NA,NA,6.5,b,d,s1,chla,NA,6.19,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,454718,bay736,twqm,trib,mddnr,mddnr,wt8.2,2019-01-15t00:00:00,11:35:00,3.3,NA,NA,2.3,b,d,s1,chla,NA,10.68,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,454719,bay736,twqm,trib,mddnr,mddnr,wt8.3,2019-01-15t00:00:00,11:50:00,3.9,NA,NA,2.9,b,d,s1,chla,NA,15.81,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,454719,bay736,twqm,trib,mddnr,mddnr,wt8.3,2019-01-15t00:00:00,11:50:00,3.9,NA,NA,0.5,s,d,s1,chla,NA,26.06,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,455049,bay738,twqm,trib,mddnr,mddnr,wt6.1,2019-02-11t00:00:00,08:52:00,5.9,NA,NA,0.5,s,d,s1,chla,NA,12.18,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,455050,bay738,twqm,trib,mddnr,mddnr,wt7.1,2019-02-11t00:00:00,09:34:00,9.3,NA,NA,0.5,s,d,s1,chla,NA,6.84,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,455051,bay738,twqm,trib,mddnr,mddnr,wt8.1,2019-02-11t00:00:00,10:09:00,8,NA,NA,0.5,s,d,s1,chla,NA,10.89,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,455049,bay738,twqm,trib,mddnr,mddnr,wt6.1,2019-02-11t00:00:00,08:52:00,5.9,NA,NA,4.9,b,d,s1,chla,NA,5.55,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,455050,bay738,twqm,trib,mddnr,mddnr,wt7.1,2019-02-11t00:00:00,09:34:00,9.3,NA,NA,8.3,b,d,s1,chla,NA,5.13,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,455052,bay738,twqm,trib,mddnr,mddnr,wt8.2,2019-02-11t00:00:00,10:46:00,2.6,NA,NA,1.6,b,d,s1,chla,NA,16.02,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,455052,bay738,twqm,trib,mddnr,mddnr,wt8.2,2019-02-11t00:00:00,10:46:00,2.6,NA,NA,0.5,s,d,s1,chla,NA,20.03,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,455053,bay738,twqm,trib,mddnr,mddnr,wt8.3,2019-02-11t00:00:00,10:34:00,3.7,NA,NA,0.5,s,d,s1,chla,NA,19.86,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,455053,bay738,twqm,trib,mddnr,mddnr,wt8.3,2019-02-11t00:00:00,10:34:00,3.7,NA,NA,2.7,b,d,s1,chla,NA,19.86,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,455051,bay738,twqm,trib,mddnr,mddnr,wt8.1,2019-02-11t00:00:00,10:09:00,8,NA,NA,7,b,d,s1,chla,NA,9.4,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,455157,bay740,twqm,trib,mddnr,mddnr,wt6.1,2019-03-14t00:00:00,11:36:00,6.3,NA,NA,5.3,b,d,s1,chla,NA,8.33,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,455157,bay740,twqm,trib,mddnr,mddnr,wt6.1,2019-03-14t00:00:00,11:36:00,6.3,NA,NA,0.5,s,d,s1,chla,NA,11.96,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,455158,bay740,twqm,trib,mddnr,mddnr,wt7.1,2019-03-14t00:00:00,10:49:00,10.1,NA,NA,0.5,s,d,s1,chla,NA,9.18,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,455159,bay740,twqm,trib,mddnr,mddnr,wt8.1,2019-03-14t00:00:00,10:07:00,8.1,NA,NA,0.5,s,d,s1,chla,NA,7.9,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,455158,bay740,twqm,trib,mddnr,mddnr,wt7.1,2019-03-14t00:00:00,10:49:00,10.1,NA,NA,9.1,b,d,s1,chla,NA,8.54,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,455159,bay740,twqm,trib,mddnr,mddnr,wt8.1,2019-03-14t00:00:00,10:07:00,8.1,NA,NA,7.1,b,d,s1,chla,NA,26.49,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,455160,bay740,twqm,trib,mddnr,mddnr,wt8.2,2019-03-14t00:00:00,09:38:00,2.8,NA,NA,1.8,b,d,s1,chla,NA,16.87,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,455160,bay740,twqm,trib,mddnr,mddnr,wt8.2,2019-03-14t00:00:00,09:38:00,2.8,NA,NA,0.5,s,d,s1,chla,NA,18.16,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,455161,bay740,twqm,trib,mddnr,mddnr,wt8.3,2019-03-14t00:00:00,09:25:00,4,NA,NA,0.5,s,d,s1,chla,NA,14.1,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456232,bay743,twqm,trib,mddnr,mddnr,wt6.1,2019-04-16t00:00:00,08:48:00,4.2,NA,NA,0.5,s,d,s1,chla,NA,28.84,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,455161,bay740,twqm,trib,mddnr,mddnr,wt8.3,2019-03-14t00:00:00,09:25:00,4,NA,NA,3,b,d,s1,chla,NA,17.52,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456232,bay743,twqm,trib,mddnr,mddnr,wt6.1,2019-04-16t00:00:00,08:48:00,4.2,NA,NA,3.2,b,d,s1,chla,NA,28.3,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456233,bay743,twqm,trib,mddnr,mddnr,wt7.1,2019-04-16t00:00:00,10:12:00,11,NA,NA,10,b,d,s1,chla,NA,17.94,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456233,bay743,twqm,trib,mddnr,mddnr,wt7.1,2019-04-16t00:00:00,10:12:00,11,NA,NA,0.5,s,d,s1,chla,NA,18.8,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456234,bay743,twqm,trib,mddnr,mddnr,wt8.1,2019-04-16t00:00:00,11:18:00,5.4,NA,NA,0.5,s,d,s1,chla,NA,36.31,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456234,bay743,twqm,trib,mddnr,mddnr,wt8.1,2019-04-16t00:00:00,11:18:00,5.4,NA,NA,4.4,b,d,s1,chla,NA,35.88,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456235,bay743,twqm,trib,mddnr,mddnr,wt8.2,2019-04-16t00:00:00,12:47:00,2.6,NA,NA,1.6,b,d,s1,chla,NA,29.9,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456235,bay743,twqm,trib,mddnr,mddnr,wt8.2,2019-04-16t00:00:00,12:47:00,2.6,NA,NA,0.5,s,d,s1,chla,NA,28.48,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456236,bay743,twqm,trib,mddnr,mddnr,wt8.3,2019-04-16t00:00:00,12:08:00,2.3,NA,NA,0.5,s,d,s1,chla,NA,13.67,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456236,bay743,twqm,trib,mddnr,mddnr,wt8.3,2019-04-16t00:00:00,12:08:00,2.3,NA,NA,1.3,b,d,s1,chla,NA,17.73,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456124,bay744,twqm,trib,mddnr,mddnr,wt6.1,2019-05-14t00:00:00,08:48:00,5.9,NA,NA,4.9,b,d,s1,chla,NA,20.29,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456124,bay744,twqm,trib,mddnr,mddnr,wt6.1,2019-05-14t00:00:00,08:48:00,5.9,NA,NA,0.5,s,d,s1,chla,NA,16.66,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456125,bay744,twqm,trib,mddnr,mddnr,wt7.1,2019-05-14t00:00:00,09:51:00,9.3,NA,NA,0.5,s,d,s1,chla,NA,14.52,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456126,bay744,twqm,trib,mddnr,mddnr,wt8.1,2019-05-14t00:00:00,10:26:00,7.3,NA,NA,0.5,s,d,s1,chla,NA,33.11,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456127,bay744,twqm,trib,mddnr,mddnr,wt8.2,2019-05-14t00:00:00,11:09:00,2.9,NA,NA,0.5,s,d,s1,chla,NA,39.25,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456125,bay744,twqm,trib,mddnr,mddnr,wt7.1,2019-05-14t00:00:00,09:51:00,9.3,NA,NA,8.3,b,d,s1,chla,NA,7.26,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456126,bay744,twqm,trib,mddnr,mddnr,wt8.1,2019-05-14t00:00:00,10:26:00,7.3,NA,NA,6.3,b,d,s1,chla,NA,15.59,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456128,bay744,twqm,trib,mddnr,mddnr,wt8.3,2019-05-14t00:00:00,10:54:00,3.9,NA,NA,2.9,b,d,s1,chla,NA,20.56,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456128,bay744,twqm,trib,mddnr,mddnr,wt8.3,2019-05-14t00:00:00,10:54:00,3.9,NA,NA,0.5,s,d,s1,chla,NA,22.96,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456370,bay747,twqm,trib,mddnr,mddnr,wt6.1,2019-06-17t00:00:00,09:01:00,6,NA,NA,0.5,s,d,s1,chla,NA,16.23,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456371,bay747,twqm,trib,mddnr,mddnr,wt7.1,2019-06-17t00:00:00,10:01:00,9.8,NA,NA,0.5,s,d,s1,chla,NA,10.04,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456127,bay744,twqm,trib,mddnr,mddnr,wt8.2,2019-05-14t00:00:00,11:09:00,2.9,NA,NA,1.9,b,d,s1,chla,NA,35.24,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456370,bay747,twqm,trib,mddnr,mddnr,wt6.1,2019-06-17t00:00:00,09:01:00,6,NA,NA,5,b,d,s1,chla,NA,10.25,ug/l,l01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456371,bay747,twqm,trib,mddnr,mddnr,wt7.1,2019-06-17t00:00:00,10:01:00,9.8,NA,NA,8.8,b,d,s1,chla,NA,3.84,ug/l,l01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456372,bay747,twqm,trib,mddnr,mddnr,wt8.1,2019-06-17t00:00:00,10:49:00,7.4,NA,NA,6.4,b,d,s1,chla,NA,3.47,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456372,bay747,twqm,trib,mddnr,mddnr,wt8.1,2019-06-17t00:00:00,10:49:00,7.4,NA,NA,0.5,s,d,s1,chla,NA,88.38,ug/l,l01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456373,bay747,twqm,trib,mddnr,mddnr,wt8.2,2019-06-17t00:00:00,11:31:00,2.6,NA,NA,0.5,s,d,s1,chla,NA,19.22,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456374,bay747,twqm,trib,mddnr,mddnr,wt8.3,2019-06-17t00:00:00,11:58:00,3.7,NA,NA,0.5,s,d,s1,chla,NA,53.4,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456373,bay747,twqm,trib,mddnr,mddnr,wt8.2,2019-06-17t00:00:00,11:31:00,2.6,NA,NA,1.6,b,d,s1,chla,NA,14.69,ug/l,l01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456374,bay747,twqm,trib,mddnr,mddnr,wt8.3,2019-06-17t00:00:00,11:58:00,3.7,NA,NA,2.7,b,d,s1,chla,NA,22.43,ug/l,l01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456374,bay747,twqm,trib,mddnr,mddnr,wt8.3,2019-06-17t00:00:00,11:58:00,3.7,NA,NA,2.7,b,d,s1,din,NA,0.344,mg/l,d01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456373,bay747,twqm,trib,mddnr,mddnr,wt8.2,2019-06-17t00:00:00,11:31:00,2.6,NA,NA,1.6,b,d,s1,din,<,0.0137,mg/l,d01a,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456373,bay747,twqm,trib,mddnr,mddnr,wt8.2,2019-06-17t00:00:00,11:31:00,2.6,NA,NA,1.6,b,d,s1,din,<,0.0069,mg/l,d01b,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456374,bay747,twqm,trib,mddnr,mddnr,wt8.3,2019-06-17t00:00:00,11:58:00,3.7,NA,NA,0.5,s,d,s1,din,<,0.0277,mg/l,d01a,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456374,bay747,twqm,trib,mddnr,mddnr,wt8.3,2019-06-17t00:00:00,11:58:00,3.7,NA,NA,0.5,s,d,s1,din,<,0.0212,mg/l,d01b,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456373,bay747,twqm,trib,mddnr,mddnr,wt8.2,2019-06-17t00:00:00,11:31:00,2.6,NA,NA,0.5,s,d,s1,din,<,0.0137,mg/l,d01a,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456373,bay747,twqm,trib,mddnr,mddnr,wt8.2,2019-06-17t00:00:00,11:31:00,2.6,NA,NA,0.5,s,d,s1,din,<,0.0069,mg/l,d01b,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456372,bay747,twqm,trib,mddnr,mddnr,wt8.1,2019-06-17t00:00:00,10:49:00,7.4,NA,NA,0.5,s,d,s1,din,<,0.054,mg/l,d01a,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456372,bay747,twqm,trib,mddnr,mddnr,wt8.1,2019-06-17t00:00:00,10:49:00,7.4,NA,NA,0.5,s,d,s1,din,<,0.0475,mg/l,d01b,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456372,bay747,twqm,trib,mddnr,mddnr,wt8.1,2019-06-17t00:00:00,10:49:00,7.4,NA,NA,6.4,b,d,s1,din,NA,0.046,mg/l,d01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456371,bay747,twqm,trib,mddnr,mddnr,wt7.1,2019-06-17t00:00:00,10:01:00,9.8,NA,NA,8.8,b,d,s1,din,NA,0.404,mg/l,d01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456370,bay747,twqm,trib,mddnr,mddnr,wt6.1,2019-06-17t00:00:00,09:01:00,6,NA,NA,5,b,d,s1,din,NA,0.385,mg/l,d01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456127,bay744,twqm,trib,mddnr,mddnr,wt8.2,2019-05-14t00:00:00,11:09:00,2.9,NA,NA,1.9,b,d,s1,din,NA,0.203,mg/l,d01,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456371,bay747,twqm,trib,mddnr,mddnr,wt7.1,2019-06-17t00:00:00,10:01:00,9.8,NA,NA,0.5,s,d,s1,din,<,0.129,mg/l,d01a,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456371,bay747,twqm,trib,mddnr,mddnr,wt7.1,2019-06-17t00:00:00,10:01:00,9.8,NA,NA,0.5,s,d,s1,din,<,0.1225,mg/l,d01b,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456370,bay747,twqm,trib,mddnr,mddnr,wt6.1,2019-06-17t00:00:00,09:01:00,6,NA,NA,0.5,s,d,s1,din,<,0.075,mg/l,d01a,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456370,bay747,twqm,trib,mddnr,mddnr,wt6.1,2019-06-17t00:00:00,09:01:00,6,NA,NA,0.5,s,d,s1,din,<,0.0685,mg/l,d01b,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456128,bay744,twqm,trib,mddnr,mddnr,wt8.3,2019-05-14t00:00:00,10:54:00,3.9,NA,NA,0.5,s,d,s1,din,NA,0.539,mg/l,d01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456128,bay744,twqm,trib,mddnr,mddnr,wt8.3,2019-05-14t00:00:00,10:54:00,3.9,NA,NA,2.9,b,d,s1,din,<,0.429,mg/l,d01a,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456128,bay744,twqm,trib,mddnr,mddnr,wt8.3,2019-05-14t00:00:00,10:54:00,3.9,NA,NA,2.9,b,d,s1,din,<,0.4225,mg/l,d01b,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456126,bay744,twqm,trib,mddnr,mddnr,wt8.1,2019-05-14t00:00:00,10:26:00,7.3,NA,NA,6.3,b,d,s1,din,NA,0.374,mg/l,d01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456125,bay744,twqm,trib,mddnr,mddnr,wt7.1,2019-05-14t00:00:00,09:51:00,9.3,NA,NA,8.3,b,d,s1,din,NA,0.571,mg/l,d01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456127,bay744,twqm,trib,mddnr,mddnr,wt8.2,2019-05-14t00:00:00,11:09:00,2.9,NA,NA,0.5,s,d,s1,din,<,0.169,mg/l,d01a,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456127,bay744,twqm,trib,mddnr,mddnr,wt8.2,2019-05-14t00:00:00,11:09:00,2.9,NA,NA,0.5,s,d,s1,din,<,0.1625,mg/l,d01b,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456126,bay744,twqm,trib,mddnr,mddnr,wt8.1,2019-05-14t00:00:00,10:26:00,7.3,NA,NA,0.5,s,d,s1,din,NA,0.216,mg/l,d01,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456125,bay744,twqm,trib,mddnr,mddnr,wt7.1,2019-05-14t00:00:00,09:51:00,9.3,NA,NA,0.5,s,d,s1,din,NA,0.511,mg/l,d01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456124,bay744,twqm,trib,mddnr,mddnr,wt6.1,2019-05-14t00:00:00,08:48:00,5.9,NA,NA,0.5,s,d,s1,din,NA,0.74,mg/l,d01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456124,bay744,twqm,trib,mddnr,mddnr,wt6.1,2019-05-14t00:00:00,08:48:00,5.9,NA,NA,4.9,b,d,s1,din,NA,0.498,mg/l,d01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,456236,bay743,twqm,trib,mddnr,mddnr,wt8.3,2019-04-16t00:00:00,12:08:00,2.3,NA,NA,1.3,b,d,s1,din,NA,0.609,mg/l,d01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456236,bay743,twqm,trib,mddnr,mddnr,wt8.3,2019-04-16t00:00:00,12:08:00,2.3,NA,NA,0.5,s,d,s1,din,NA,0.583,mg/l,d01,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456235,bay743,twqm,trib,mddnr,mddnr,wt8.2,2019-04-16t00:00:00,12:47:00,2.6,NA,NA,0.5,s,d,s1,din,<,0.218,mg/l,d01a,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456235,bay743,twqm,trib,mddnr,mddnr,wt8.2,2019-04-16t00:00:00,12:47:00,2.6,NA,NA,0.5,s,d,s1,din,<,0.2115,mg/l,d01b,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456235,bay743,twqm,trib,mddnr,mddnr,wt8.2,2019-04-16t00:00:00,12:47:00,2.6,NA,NA,1.6,b,d,s1,din,<,0.262,mg/l,d01a,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456235,bay743,twqm,trib,mddnr,mddnr,wt8.2,2019-04-16t00:00:00,12:47:00,2.6,NA,NA,1.6,b,d,s1,din,<,0.2555,mg/l,d01b,cbl,NA,NA,NA,NA,38.88696,-76.5349
02060004,456234,bay743,twqm,trib,mddnr,mddnr,wt8.1,2019-04-16t00:00:00,11:18:00,5.4,NA,NA,4.4,b,d,s1,din,<,0.398,mg/l,d01a,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456234,bay743,twqm,trib,mddnr,mddnr,wt8.1,2019-04-16t00:00:00,11:18:00,5.4,NA,NA,4.4,b,d,s1,din,<,0.3915,mg/l,d01b,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456234,bay743,twqm,trib,mddnr,mddnr,wt8.1,2019-04-16t00:00:00,11:18:00,5.4,NA,NA,0.5,s,d,s1,din,<,0.417,mg/l,d01a,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456234,bay743,twqm,trib,mddnr,mddnr,wt8.1,2019-04-16t00:00:00,11:18:00,5.4,NA,NA,0.5,s,d,s1,din,<,0.4105,mg/l,d01b,cbl,NA,NA,NA,NA,38.9496,-76.5461
02060004,456233,bay743,twqm,trib,mddnr,mddnr,wt7.1,2019-04-16t00:00:00,10:12:00,11,NA,NA,0.5,s,d,s1,din,<,0.701,mg/l,d01a,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456233,bay743,twqm,trib,mddnr,mddnr,wt7.1,2019-04-16t00:00:00,10:12:00,11,NA,NA,0.5,s,d,s1,din,<,0.6945,mg/l,d01b,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456233,bay743,twqm,trib,mddnr,mddnr,wt7.1,2019-04-16t00:00:00,10:12:00,11,NA,NA,10,b,d,s1,din,NA,0.783,mg/l,d01,cbl,NA,NA,NA,NA,39.00764,-76.5035
02060004,456232,bay743,twqm,trib,mddnr,mddnr,wt6.1,2019-04-16t00:00:00,08:48:00,4.2,NA,NA,3.2,b,d,s1,din,NA,0.883,mg/l,d01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,455161,bay740,twqm,trib,mddnr,mddnr,wt8.3,2019-03-14t00:00:00,09:25:00,4,NA,NA,3,b,d,s1,din,<,0.733,mg/l,d01a,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,455161,bay740,twqm,trib,mddnr,mddnr,wt8.3,2019-03-14t00:00:00,09:25:00,4,NA,NA,3,b,d,s1,din,<,0.7265,mg/l,d01b,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,456232,bay743,twqm,trib,mddnr,mddnr,wt6.1,2019-04-16t00:00:00,08:48:00,4.2,NA,NA,0.5,s,d,s1,din,NA,0.85,mg/l,d01,cbl,NA,NA,NA,NA,39.07851,-76.51005
02060004,455161,bay740,twqm,trib,mddnr,mddnr,wt8.3,2019-03-14t00:00:00,09:25:00,4,NA,NA,0.5,s,d,s1,din,<,0.653,mg/l,d01a,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,455161,bay740,twqm,trib,mddnr,mddnr,wt8.3,2019-03-14t00:00:00,09:25:00,4,NA,NA,0.5,s,d,s1,din,<,0.6465,mg/l,d01b,cbl,NA,NA,NA,NA,38.8425,-76.5341
02060004,455160,bay740,twqm,trib,mddnr,mddnr,wt8.2,2019-03-14t00:00:00,09:38:00,2.8,NA,NA,0.5,s,d,s1,din,<,0.523,mg/l,d01a,cbl,NA,NA,NA,NA,38.88696,-76.5349
